PB Role URI	PB RoleSet	PB Role	VerbNet Role URI for FRED	VN_Role	VN_Sense	VerbNet VerbSense URI for FRED
https://w3id.org/framester/pb/pbdata/shunt.01__0	shunt.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.shunt_11010000	Agent	Shunt_11010000	https://w3id.org/framester/vn/vn31/data/Shunt_11010000
https://w3id.org/framester/pb/pbdata/shunt.01__1	shunt.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.shunt_11010000	Theme	Shunt_11010000	https://w3id.org/framester/vn/vn31/data/Shunt_11010000
https://w3id.org/framester/pb/pbdata/shunt.01__2	shunt.01	ARG2	https://w3id.org/framester/vn/vn31/data/Destination.shunt_11010000	Destination	Shunt_11010000	https://w3id.org/framester/vn/vn31/data/Shunt_11010000
https://w3id.org/framester/pb/pbdata/shut.01__0	shut.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.shut_45040000	Agent	Shut_45040000	https://w3id.org/framester/vn/vn31/data/Shut_45040000
https://w3id.org/framester/pb/pbdata/shut.01__0	shut.01	ARG0	https://w3id.org/framester/vn/vn31/data/Instrument.shut_45040000	Instrument	Shut_45040000	https://w3id.org/framester/vn/vn31/data/Shut_45040000
https://w3id.org/framester/pb/pbdata/shut.01__1	shut.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.shut_45040000	Patient	Shut_45040000	https://w3id.org/framester/vn/vn31/data/Shut_45040000
https://w3id.org/framester/pb/pbdata/shut.02__0	shut.02	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.shut_45040000	Agent	Shut_45040000	https://w3id.org/framester/vn/vn31/data/Shut_45040000
https://w3id.org/framester/pb/pbdata/shut.05__0	shut.05	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.shut_45040000	Agent	Shut_45040000	https://w3id.org/framester/vn/vn31/data/Shut_45040000
https://w3id.org/framester/pb/pbdata/shut.05__1	shut.05	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.shut_45040000	Patient	Shut_45040000	https://w3id.org/framester/vn/vn31/data/Shut_45040000
https://w3id.org/framester/pb/pbdata/shutter.01__0	shutter.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.shutter_90900000	Agent	Shutter_90900000	https://w3id.org/framester/vn/vn31/data/Shutter_90900000
https://w3id.org/framester/pb/pbdata/shutter.01__1	shutter.01	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.shutter_90900000	Destination	Shutter_90900000	https://w3id.org/framester/vn/vn31/data/Shutter_90900000
https://w3id.org/framester/pb/pbdata/sicken.01__0	sicken.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sicken_45040000	Agent	Sicken_45040000	https://w3id.org/framester/vn/vn31/data/Sicken_45040000
https://w3id.org/framester/pb/pbdata/sicken.01__0	sicken.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.sicken_31010000	Stimulus	Sicken_31010000	https://w3id.org/framester/vn/vn31/data/Sicken_31010000
https://w3id.org/framester/pb/pbdata/sicken.01__0	sicken.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.sicken_40080400	Stimulus	Sicken_40080400	https://w3id.org/framester/vn/vn31/data/Sicken_40080400
https://w3id.org/framester/pb/pbdata/sicken.01__1	sicken.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.sicken_31010000	Experiencer	Sicken_31010000	https://w3id.org/framester/vn/vn31/data/Sicken_31010000
https://w3id.org/framester/pb/pbdata/sicken.01__1	sicken.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.sicken_40080400	Experiencer	Sicken_40080400	https://w3id.org/framester/vn/vn31/data/Sicken_40080400
https://w3id.org/framester/pb/pbdata/sicken.01__1	sicken.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.sicken_45040000	Patient	Sicken_45040000	https://w3id.org/framester/vn/vn31/data/Sicken_45040000
https://w3id.org/framester/pb/pbdata/sidestep.01__0	sidestep.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sidestep_52000000	Agent	Sidestep_52000000	https://w3id.org/framester/vn/vn31/data/Sidestep_52000000
https://w3id.org/framester/pb/pbdata/sidestep.01__1	sidestep.01	ARG1	https://w3id.org/framester/vn/vn31/data/Location.sidestep_52000000	Location	Sidestep_52000000	https://w3id.org/framester/vn/vn31/data/Sidestep_52000000
https://w3id.org/framester/pb/pbdata/sidestep.01__1	sidestep.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.sidestep_52000000	Theme	Sidestep_52000000	https://w3id.org/framester/vn/vn31/data/Sidestep_52000000
https://w3id.org/framester/pb/pbdata/sidle.01__0	sidle.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sidle_51030200	Agent	Sidle_51030200	https://w3id.org/framester/vn/vn31/data/Sidle_51030200
https://w3id.org/framester/pb/pbdata/sidle.01__0	sidle.01	ARG0	https://w3id.org/framester/vn/vn31/data/Theme.sidle_51030200	Theme	Sidle_51030200	https://w3id.org/framester/vn/vn31/data/Sidle_51030200
https://w3id.org/framester/pb/pbdata/sidle.01__1	sidle.01	ARG1	https://w3id.org/framester/vn/vn31/data/Location.sidle_51030200	Location	Sidle_51030200	https://w3id.org/framester/vn/vn31/data/Sidle_51030200
https://w3id.org/framester/pb/pbdata/sidle.01__2	sidle.01	ARG2	https://w3id.org/framester/vn/vn31/data/Location.sidle_51030200	Location	Sidle_51030200	https://w3id.org/framester/vn/vn31/data/Sidle_51030200
https://w3id.org/framester/pb/pbdata/sidle.01__DIR	sidle.01	ARG-DIR	https://w3id.org/framester/vn/vn31/data/Agent.sidle_51030200	Agent	Sidle_51030200	https://w3id.org/framester/vn/vn31/data/Sidle_51030200
https://w3id.org/framester/pb/pbdata/sidle.01__LOC	sidle.01	ARG-LOC	https://w3id.org/framester/vn/vn31/data/Location.sidle_51030200	Location	Sidle_51030200	https://w3id.org/framester/vn/vn31/data/Sidle_51030200
https://w3id.org/framester/pb/pbdata/sift.01__0	sift.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sift_23030000	Agent	Sift_23030000	https://w3id.org/framester/vn/vn31/data/Sift_23030000
https://w3id.org/framester/pb/pbdata/sift.01__0	sift.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sift_35020000	Agent	Sift_35020000	https://w3id.org/framester/vn/vn31/data/Sift_35020000
https://w3id.org/framester/pb/pbdata/sift.01__1	sift.01	ARG1	https://w3id.org/framester/vn/vn31/data/Location.sift_35020000	Location	Sift_35020000	https://w3id.org/framester/vn/vn31/data/Sift_35020000
https://w3id.org/framester/pb/pbdata/sift.01__1	sift.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.sift_23030000	Patient	Sift_23030000	https://w3id.org/framester/vn/vn31/data/Sift_23030000
https://w3id.org/framester/pb/pbdata/sift.01__1	sift.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.sift_35020000	Theme	Sift_35020000	https://w3id.org/framester/vn/vn31/data/Sift_35020000
https://w3id.org/framester/pb/pbdata/sigh.02__0	sigh.02	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sigh_40020000	Agent	Sigh_40020000	https://w3id.org/framester/vn/vn31/data/Sigh_40020000
https://w3id.org/framester/pb/pbdata/sight.01__0	sight.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sight_30020000	Agent	Sight_30020000	https://w3id.org/framester/vn/vn31/data/Sight_30020000
https://w3id.org/framester/pb/pbdata/sight.01__0	sight.01	ARG0	https://w3id.org/framester/vn/vn31/data/Experiencer.sight_30020000	Experiencer	Sight_30020000	https://w3id.org/framester/vn/vn31/data/Sight_30020000
https://w3id.org/framester/pb/pbdata/sight.01__0	sight.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.sight_30020000	Stimulus	Sight_30020000	https://w3id.org/framester/vn/vn31/data/Sight_30020000
https://w3id.org/framester/pb/pbdata/sight.01__1	sight.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.sight_30020000	Agent	Sight_30020000	https://w3id.org/framester/vn/vn31/data/Sight_30020000
https://w3id.org/framester/pb/pbdata/sight.01__1	sight.01	ARG1	https://w3id.org/framester/vn/vn31/data/Stimulus.sight_30020000	Stimulus	Sight_30020000	https://w3id.org/framester/vn/vn31/data/Sight_30020000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sign_37040000	Agent	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.signal_37040000	Agent	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Recipient.sign_25010000	Recipient	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Recipient.sign_37040000	Recipient	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Recipient.signal_37040000	Recipient	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Topic.sign_25010000	Topic	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Topic.sign_37040000	Topic	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/sign.01__0	sign.01	ARG0	https://w3id.org/framester/vn/vn31/data/Topic.signal_37040000	Topic	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/sign.01__1	sign.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__1	sign.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.sign_37040000	Agent	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/sign.01__1	sign.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.signal_37040000	Agent	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/sign.01__1	sign.01	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.sign_25010000	Destination	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__1	sign.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.sign_25010000	Topic	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__1	sign.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.sign_37040000	Topic	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/sign.01__1	sign.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.signal_37040000	Topic	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/sign.01__2	sign.01	ARG2	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__2	sign.01	ARG2	https://w3id.org/framester/vn/vn31/data/Agent.sign_37040000	Agent	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/sign.01__2	sign.01	ARG2	https://w3id.org/framester/vn/vn31/data/Agent.signal_37040000	Agent	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/sign.01__2	sign.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.sign_25010000	Recipient	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.01__2	sign.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.sign_37040000	Recipient	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/sign.01__2	sign.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.signal_37040000	Recipient	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/sign.01__2	sign.01	ARG2	https://w3id.org/framester/vn/vn31/data/Theme.sign_25010000	Theme	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.02__0	sign.02	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sign_13050300	Agent	Sign_13050300	https://w3id.org/framester/vn/vn31/data/Sign_13050300
https://w3id.org/framester/pb/pbdata/sign.02__0	sign.02	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.02__1	sign.02	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.sign_25010000	Destination	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/sign.02__1	sign.02	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.sign_13050300	Theme	Sign_13050300	https://w3id.org/framester/vn/vn31/data/Sign_13050300
https://w3id.org/framester/pb/pbdata/sign.02__3	sign.02	ARG3	https://w3id.org/framester/vn/vn31/data/Attribute.sign_13050300	Attribute	Sign_13050300	https://w3id.org/framester/vn/vn31/data/Sign_13050300
https://w3id.org/framester/pb/pbdata/sign.03__1	sign.03	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.sign_37040000	Agent	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.signal_37040000	Agent	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Recipient.sign_25010000	Recipient	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Recipient.sign_37040000	Recipient	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Recipient.signal_37040000	Recipient	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Topic.sign_25010000	Topic	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Topic.sign_37040000	Topic	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/signal.01__0	signal.01	ARG0	https://w3id.org/framester/vn/vn31/data/Topic.signal_37040000	Topic	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/signal.01__1	signal.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__1	signal.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.sign_37040000	Agent	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/signal.01__1	signal.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.signal_37040000	Agent	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/signal.01__1	signal.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.sign_25010000	Topic	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__1	signal.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.sign_37040000	Topic	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/signal.01__1	signal.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.signal_37040000	Topic	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/signal.01__2	signal.01	ARG2	https://w3id.org/framester/vn/vn31/data/Agent.sign_25010000	Agent	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__2	signal.01	ARG2	https://w3id.org/framester/vn/vn31/data/Agent.sign_37040000	Agent	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/signal.01__2	signal.01	ARG2	https://w3id.org/framester/vn/vn31/data/Agent.signal_37040000	Agent	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/signal.01__2	signal.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.sign_25010000	Recipient	Sign_25010000	https://w3id.org/framester/vn/vn31/data/Sign_25010000
https://w3id.org/framester/pb/pbdata/signal.01__2	signal.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.sign_37040000	Recipient	Sign_37040000	https://w3id.org/framester/vn/vn31/data/Sign_37040000
https://w3id.org/framester/pb/pbdata/signal.01__2	signal.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.signal_37040000	Recipient	Signal_37040000	https://w3id.org/framester/vn/vn31/data/Signal_37040000
https://w3id.org/framester/pb/pbdata/silence.01__0	silence.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.silence_42030000	Agent	Silence_42030000	https://w3id.org/framester/vn/vn31/data/Silence_42030000
https://w3id.org/framester/pb/pbdata/silence.01__1	silence.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.silence_42030000	Patient	Silence_42030000	https://w3id.org/framester/vn/vn31/data/Silence_42030000
https://w3id.org/framester/pb/pbdata/silicify.01__0	silicify.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.silicify_45040000	Agent	Silicify_45040000	https://w3id.org/framester/vn/vn31/data/Silicify_45040000
https://w3id.org/framester/pb/pbdata/silicify.01__1	silicify.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.silicify_45040000	Patient	Silicify_45040000	https://w3id.org/framester/vn/vn31/data/Silicify_45040000
https://w3id.org/framester/pb/pbdata/silver.01__0	silver.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.silver_45040000	Agent	Silver_45040000	https://w3id.org/framester/vn/vn31/data/Silver_45040000
https://w3id.org/framester/pb/pbdata/silver.01__0	silver.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.silver_90900000	Agent	Silver_90900000	https://w3id.org/framester/vn/vn31/data/Silver_90900000
https://w3id.org/framester/pb/pbdata/silver.01__1	silver.01	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.silver_90900000	Destination	Silver_90900000	https://w3id.org/framester/vn/vn31/data/Silver_90900000
https://w3id.org/framester/pb/pbdata/silver.01__1	silver.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.silver_45040000	Patient	Silver_45040000	https://w3id.org/framester/vn/vn31/data/Silver_45040000
